"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
"1924",3.19895418497119e-16,0.363814947293531,0.268,0.26,8.32463847555052e-12,CKD,PTP4A2
"1925",4.16838975631865e-16,0.317880810031417,0.21,0.197,1.0847400662868e-11,CKD,SP100
"1926",1.15669750093104e-15,0.255518457808447,0.137,0.123,3.01007390667284e-11,CKD,ERICH1
"1927",1.39886034056293e-15,0.395916589196198,0.311,0.311,3.64025426424691e-11,CKD,ARPC5
"1928",2.39892849035096e-15,0.234167469476237,0.639,0.731,6.2427316104403e-11,CKD,HSP90AB1
"1929",8.04525472029408e-15,0.22611830427169,0.14,0.126,2.09361663586213e-10,CKD,BDP1
"1930",9.37538604464589e-15,0.350393040556044,0.386,0.411,2.4397567103982e-10,CKD,SRSF3
"1931",1.25245473206852e-14,0.333416103075185,0.27,0.262,3.25926294926192e-10,CKD,CD99
"1932",2.41785736169241e-14,0.253255832687566,0.229,0.216,6.29199021233217e-10,CKD,HMGB2
"1933",3.86397218968896e-14,0.264479507424239,0.581,0.669,1.00552148292276e-09,CKD,HSPA8
"1934",4.94668605829975e-14,0.26817208396895,0.219,0.208,1.28727611295134e-09,CKD,TAF1D
"1935",5.01810375946168e-14,0.377436072917048,0.417,0.439,1.30586114132471e-09,CKD,CDC42
"1936",7.15018664722133e-14,0.202360987635502,0.325,0.375,1.86069307120641e-09,CKD,CNBP
"1937",8.27062671438047e-14,0.232168229184107,0.165,0.151,2.15226518988323e-09,CKD,WHSC1L1
"1938",9.1990513734624e-13,0.203470716716519,0.192,0.178,2.39386913891612e-08,CKD,TSPYL2
"1939",1.15625482785252e-12,0.236060934778097,0.148,0.135,3.0089219385206e-08,CKD,NEMF
"1940",1.40791712861469e-12,0.266197713046233,0.45,0.479,3.663822743794e-08,CKD,EIF4A1
"1941",2.17495019904978e-12,0.259313932709737,0.189,0.177,5.65987290298724e-08,CKD,ARF6
"1942",2.90580010774801e-12,0.245630891072579,0.178,0.167,7.56176362039266e-08,CKD,ZC3HAV1
"1943",3.98706938946888e-12,0.24364199804017,0.162,0.149,1.03755506722149e-07,CKD,ARL4A
"1944",5.90975749486204e-12,0.230665527226024,0.119,0.108,1.53789619288795e-07,CKD,CNPY3
"1945",7.93580105183972e-12,0.241066642864835,0.167,0.154,2.06513350772025e-07,CKD,GYPC
"1946",1.26667021082809e-11,0.204030338587105,0.219,0.25,3.29625588963795e-07,CKD,SNRPE
"1947",1.33159360817264e-11,0.470923356571711,0.106,0.125,3.46520604654767e-07,CKD,EMCN
"1948",1.43631080878391e-11,0.342787542763265,0.355,0.376,3.73771161769837e-07,CKD,SNHG8
"1949",2.65444948108272e-11,0.278745009438059,0.164,0.153,6.90767388462157e-07,CKD,RPL22L1
"1950",2.83221364155512e-11,0.240409008606432,0.161,0.15,7.3702695594189e-07,CKD,FBL
"1951",5.31492128588795e-11,0.251033465666549,0.288,0.336,1.38310196622662e-06,CKD,RBX1
"1952",6.81402601144376e-11,0.278684155373329,0.307,0.342,1.77321398895801e-06,CKD,IFITM3
"1953",8.57784758315114e-11,0.279555037720269,0.384,0.446,2.23221327656342e-06,CKD,POMP
"1954",8.84248426004494e-11,0.25624296753146,0.233,0.224,2.30107967899149e-06,CKD,KMT2E
"1955",9.16544172803568e-11,0.274544101963714,0.229,0.222,2.38512290088672e-06,CKD,RBM25
"1956",1.11483075078366e-10,0.338039447770829,0.415,0.442,2.90112406276431e-06,CKD,PSME1
"1957",1.18554204574706e-10,0.230703909270385,0.196,0.185,3.08513606564759e-06,CKD,ARID4B
"1958",1.60308102219045e-10,0.207577210468684,0.147,0.17,4.17169774404622e-06,CKD,PSMB2
"1959",2.73911536895538e-10,0.207099393414533,0.604,0.667,7.12799992463259e-06,CKD,ATP5L
"1960",3.41866713057124e-10,0.335500259410335,0.31,0.315,8.89639747388553e-06,CKD,CAPZB
"1961",3.62494898320749e-10,0.300612091588437,0.92,0.948,9.43320473900085e-06,CKD,FTH1
"1962",3.68875212209428e-10,0.257419478961266,0.291,0.288,9.59923964732594e-06,CKD,ARGLU1
"1963",3.70912913020576e-10,0.210932194063085,0.347,0.402,9.65226673553445e-06,CKD,SEC61B
"1964",4.44013742373422e-10,0.209719034201068,0.223,0.214,1.15545696177836e-05,CKD,IRF1
"1965",4.78819412122013e-10,0.349943276778194,0.393,0.413,1.24603175616511e-05,CKD,SSR4
"1966",4.84320953250422e-10,0.233569747251119,0.157,0.146,1.26034841664357e-05,CKD,FYN
"1967",5.19429159973545e-10,0.256180624498593,0.262,0.257,1.35171050299916e-05,CKD,CLK1
"1968",6.30728890095947e-10,0.211380233696417,0.206,0.233,1.64134579069668e-05,CKD,PSMA1
"1969",9.29069840800003e-10,0.256573356493217,0.149,0.139,2.41771844671385e-05,CKD,SETD5-AS1
"1970",3.29168528230797e-09,0.330031229805332,0.275,0.275,8.56595261015004e-05,CKD,SRSF11
"1971",6.83939719400555e-09,0.326852694949874,0.2,0.195,0.000177981633179606,CKD,ARPC4
"1972",7.75298685077438e-09,0.279502562363779,0.11,0.101,0.000201755976817702,CKD,LPAR6
"1973",8.05421958973903e-09,0.234820428414159,0.135,0.125,0.000209594956383779,CKD,ZNF292
"1974",1.24728957002342e-08,0.266793385985093,0.193,0.185,0.000324582164807194,CKD,HLA-DMA
"1975",1.3928852145048e-08,0.311862802544046,0.281,0.282,0.000362470519370583,CKD,CAP1
"1976",3.93760152542941e-08,0.246942769601596,0.175,0.166,0.0010246820449625,CKD,RSF1
"1977",4.43405125655625e-08,0.279400248521641,0.29,0.293,0.00115387315849363,CKD,PRRC2C
"1978",7.48002687893725e-08,0.313997451558079,0.131,0.125,0.00194652739470584,CKD,XIST
"1979",7.89964969283889e-08,0.262152996777274,0.148,0.139,0.00205572583956746,CKD,ICAM2
"1980",1.50475243628211e-07,0.25858253846292,0.153,0.146,0.00391581726493692,CKD,NEU1
"1981",1.53848445537873e-07,0.319979373822052,0.471,0.519,0.00400359809823206,CKD,GSTP1
"1982",1.78891908883716e-07,0.295920564803951,0.229,0.226,0.00465530414488093,CKD,BCLAF1
"1983",2.06654028517079e-07,0.203561505836968,0.172,0.165,0.00537775778409995,CKD,FGL2
"1984",2.09383993067757e-07,0.327740176017924,0.181,0.175,0.00544879965160224,CKD,BAX
"1985",2.84414179929901e-07,0.306929217125694,0.194,0.189,0.00740131020431581,CKD,U2SURP
"1986",3.13051953363226e-07,0.209776315066071,0.27,0.302,0.00814655098237123,CKD,EIF3G
"1987",3.51742459140706e-07,0.238963193786743,0.197,0.19,0.0091533940142186,CKD,DHX36
"1988",5.42398279263307e-07,0.233628985195119,0.292,0.298,0.014114830421269,CKD,TRA2B
"1989",5.96289539006237e-07,0.206200329125049,0.316,0.317,0.0155172426735593,CKD,MCL1
"1990",7.9092471628842e-07,0.223251851951118,0.111,0.125,0.0205822338919736,CKD,TPRKB
"1991",1.03627739885053e-06,0.234961191170502,0.168,0.16,0.0269670467502872,CKD,WTAP
"1992",1.23958290265947e-06,0.227422483231008,0.19,0.184,0.0322576658759073,CKD,CHD2
"1993",1.34702189410233e-06,0.200637791483499,0.581,0.644,0.0350535507502249,CKD,PPIA
"1994",1.82856405006995e-06,0.221146561785109,0.234,0.262,0.0475847222749702,CKD,C9orf16
"1995",2.04005464446826e-06,0.217878166998838,0.126,0.118,0.0530883420129974,CKD,SS18L2
"1996",2.08744179053503e-06,0.252997438258858,0.403,0.43,0.0543214977150932,CKD,TMEM66
"1997",3.82963677571763e-06,0.209787877279926,0.141,0.133,0.0996586378145,CKD,PARP1
"1998",4.02091294027746e-06,0.237220478479771,0.255,0.254,0.10463621744484,CKD,AKAP9
"1999",5.67303091830979e-06,0.305549277861606,0.246,0.246,0.147629283587176,CKD,DRAP1
"2000",7.07777719170525e-06,0.203382545269569,0.415,0.477,0.184184995859746,CKD,PSMA7
"2001",7.2680878246057e-06,0.265012858346676,0.239,0.239,0.189137449459714,CKD,ANP32B
"2002",1.65826968092245e-05,0.258719595285046,0.14,0.134,0.431531519066449,CKD,BUB3
"2003",1.77940491957495e-05,0.324705573125265,0.437,0.472,0.463054542220989,CKD,SUB1
"2004",1.85881118439701e-05,0.208250334420882,0.163,0.156,0.483718434515633,CKD,HN1
"2005",2.32680575390919e-05,0.254199862679365,0.289,0.326,0.605504661339789,CKD,COPE
"2006",4.18620816034631e-05,0.299205039724711,0.281,0.32,1,CKD,PSMB3
"2007",8.15096558832977e-05,0.227998286055814,0.206,0.205,1,CKD,PPP1R10
"2008",8.98647830328222e-05,0.24829819999342,0.184,0.181,1,CKD,ARRDC3
"2009",0.000102970154378181,0.258430231598084,0.252,0.254,1,CKD,MPHOSPH8
"2010",0.000108255941884024,0.266409304442938,0.233,0.233,1,CKD,ATRX
"2011",0.000123706183289912,0.3143325200967,0.394,0.421,1,CKD,SNRPD2
"2012",0.000150386237709419,0.38991881553144,0.346,0.373,1,CKD,FOSB
"2013",0.000198089081500241,0.23214951578036,0.216,0.239,1,CKD,SRI
"2014",0.000214901172655823,0.27049305832153,0.211,0.21,1,CKD,GTF3A
"2015",0.000216326333515173,0.288763118270335,0.207,0.206,1,CKD,DDX46
"2016",0.00022371337339978,0.280241309926834,0.138,0.135,1,CKD,LSM6
"2017",0.000267276988774344,0.224839464470269,0.148,0.144,1,CKD,ZC3H13
"2018",0.000274207958652488,0.239672717834484,0.514,0.572,1,CKD,SLC25A6
"2019",0.00027821852249462,0.22843644161363,0.236,0.261,1,CKD,PPP1CA
"2020",0.000331459986868764,0.228800277998547,0.313,0.349,1,CKD,CSTB
"2021",0.000337275893719878,0.217783964127853,0.16,0.176,1,CKD,SNRPD1
"2022",0.00034802836047275,0.265386722369027,0.222,0.222,1,CKD,LY6E
"2023",0.000431889600179523,0.216027842851113,0.123,0.118,1,CKD,ODF2L
"2024",0.000464005807119283,0.265622647757258,0.457,0.5,1,CKD,EIF3K
"2025",0.000610670478226695,0.230751871054079,0.296,0.328,1,CKD,GSTK1
"2026",0.000631417284521723,0.200682683574311,0.104,0.115,1,CKD,AP3S1
"2027",0.000642145676156176,0.257956040966429,0.551,0.608,1,CKD,MYL12B
"2028",0.00108220459978756,0.216310470328811,0.298,0.329,1,CKD,ERP29
"2029",0.00109260792683077,0.222218101780886,0.135,0.147,1,CKD,ARPC5L
"2030",0.00114229840620858,0.22150114187644,0.538,0.601,1,CKD,ATP5G2
"2031",0.00120787367758232,0.213273870446385,0.111,0.108,1,CKD,CPVL
"2032",0.00129051851452379,0.268226140634148,0.239,0.241,1,CKD,GPBP1
"2033",0.00153526280476251,0.366304302430901,0.33,0.355,1,CKD,BRK1
"2034",0.00161403691103687,0.257477039939729,0.201,0.2,1,CKD,THRAP3
"2035",0.00232720120912957,0.233102376130281,0.403,0.437,1,CKD,RBM39
"2036",0.00354352223772974,0.223684300737374,0.136,0.148,1,CKD,CNIH4
"2037",0.00400408662645992,0.30407240998813,0.246,0.274,1,CKD,PSMA4
"2038",0.005131597077571,0.238663111862995,0.16,0.173,1,CKD,TKT
"2039",0.00526420908185316,0.266103217675406,0.144,0.143,1,CKD,DGUOK
"2040",0.0057441460202812,0.295747657308291,0.303,0.317,1,CKD,NOP10
"2041",0.00765913640359057,0.224336606316458,0.256,0.278,1,CKD,PPIG
"2042",0.00839878901346427,0.27300418861307,0.231,0.235,1,CKD,PPP1CB
